locus_tag	ftype	length_bp	gene	EC_number	COG	product
BAGANPJC_00453	CDS	699	rpl2		COG0090	50S ribosomal protein L2
BAGANPJC_00454	CDS	237			COG0089	50S ribosomal protein L23
BAGANPJC_00455	CDS	846	rpl4		COG0088	50S ribosomal protein L4
BAGANPJC_00456	CDS	939	rpl3		COG0087	50S ribosomal protein L3
BAGANPJC_00457	CDS	450				hypothetical protein
BAGANPJC_00458	CDS	699				hypothetical protein
BAGANPJC_00459	CDS	1038				hypothetical protein
BAGANPJC_00460	CDS	1482	deoA	2.4.2.57	COG0213	AMP phosphorylase
BAGANPJC_00461	CDS	294				hypothetical protein
BAGANPJC_00462	CDS	573				hypothetical protein
BAGANPJC_00463	tRNA	80				tRNA-Ser(tga)
BAGANPJC_00464	CDS	885	ubiE_1	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BAGANPJC_00465	CDS	606				hypothetical protein
BAGANPJC_00466	CDS	672				hypothetical protein
BAGANPJC_00467	CDS	405				hypothetical protein
BAGANPJC_00468	CDS	1935				hypothetical protein
BAGANPJC_00469	CDS	1008				hypothetical protein
BAGANPJC_00470	CDS	303			COG2058	50S ribosomal protein L12
BAGANPJC_00471	CDS	927			COG0244	50S ribosomal protein L10
BAGANPJC_00472	CDS	633	rpl1		COG0081	50S ribosomal protein L1
BAGANPJC_00473	CDS	1035				hypothetical protein
BAGANPJC_00474	CDS	123				hypothetical protein
BAGANPJC_00475	CDS	342				hypothetical protein
BAGANPJC_00476	CDS	840				hypothetical protein
BAGANPJC_00477	CDS	1284	tuf		COG5256	Elongation factor 1-alpha
BAGANPJC_00478	CDS	603				hypothetical protein
BAGANPJC_00479	CDS	543		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
BAGANPJC_00480	CDS	378				hypothetical protein
BAGANPJC_00481	CDS	453				hypothetical protein
BAGANPJC_00482	CDS	552				hypothetical protein
BAGANPJC_00483	CDS	1008				hypothetical protein
BAGANPJC_00484	CDS	1152	dnaG	2.7.7.-	COG0358	DNA primase DnaG
BAGANPJC_00485	CDS	855	ispH	1.17.1.2		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
BAGANPJC_00486	CDS	921	corA		COG0598	Cobalt/magnesium transport protein CorA
BAGANPJC_00487	CDS	507				hypothetical protein
BAGANPJC_00488	CDS	1206				hypothetical protein
BAGANPJC_00489	CDS	693				hypothetical protein
BAGANPJC_00490	CDS	690				hypothetical protein
BAGANPJC_00491	CDS	432				hypothetical protein
BAGANPJC_00492	CDS	171				hypothetical protein
BAGANPJC_00493	CDS	348				hypothetical protein
BAGANPJC_00494	CDS	264				hypothetical protein
BAGANPJC_00495	CDS	252				hypothetical protein
BAGANPJC_00496	CDS	2859	smc		COG1196	Chromosome partition protein Smc
BAGANPJC_00497	CDS	681	rnhB	3.1.26.4	COG0164	Ribonuclease HII
BAGANPJC_00498	tRNA	81				tRNA-Met(cat)
BAGANPJC_00499	CDS	360				hypothetical protein
BAGANPJC_00500	CDS	303				hypothetical protein
BAGANPJC_00501	CDS	777				hypothetical protein
BAGANPJC_00502	CDS	180				hypothetical protein
BAGANPJC_00503	CDS	450				hypothetical protein
BAGANPJC_00504	CDS	93				hypothetical protein
BAGANPJC_00505	CDS	261				hypothetical protein
BAGANPJC_00506	CDS	153				hypothetical protein
BAGANPJC_00507	CDS	438				hypothetical protein
BAGANPJC_00508	CDS	738				hypothetical protein
BAGANPJC_00509	CDS	480				hypothetical protein
BAGANPJC_00510	CDS	486				hypothetical protein
BAGANPJC_00511	CDS	501				hypothetical protein
BAGANPJC_00512	CDS	1863				hypothetical protein
BAGANPJC_00513	CDS	237				hypothetical protein
BAGANPJC_00514	CDS	150				hypothetical protein
BAGANPJC_00515	CDS	483				hypothetical protein
BAGANPJC_00516	CDS	462				hypothetical protein
BAGANPJC_00517	CDS	267				hypothetical protein
BAGANPJC_00518	CDS	450				hypothetical protein
BAGANPJC_00519	CDS	516				hypothetical protein
BAGANPJC_00520	CDS	2571				hypothetical protein
BAGANPJC_00521	CDS	561				hypothetical protein
BAGANPJC_00522	CDS	282				hypothetical protein
BAGANPJC_00523	CDS	459				hypothetical protein
BAGANPJC_00524	CDS	456				hypothetical protein
BAGANPJC_00525	CDS	264				hypothetical protein
BAGANPJC_00526	CDS	462				hypothetical protein
BAGANPJC_00527	CDS	543				hypothetical protein
BAGANPJC_00528	CDS	360				hypothetical protein
BAGANPJC_00529	CDS	255			COG2451	50S ribosomal protein L35Ae
BAGANPJC_00530	CDS	555			COG0197	50S ribosomal protein L10e
BAGANPJC_00531	CDS	624				hypothetical protein
BAGANPJC_00532	CDS	861				hypothetical protein
BAGANPJC_00533	CDS	477				hypothetical protein
BAGANPJC_00534	CDS	1824			COG1082	putative protein
BAGANPJC_00535	CDS	618				hypothetical protein
BAGANPJC_00536	CDS	1791			COG1136	putative ABC transporter ATP-binding protein
BAGANPJC_00537	CDS	1362				hypothetical protein
BAGANPJC_00538	CDS	384				hypothetical protein
BAGANPJC_00539	CDS	1230				hypothetical protein
BAGANPJC_00540	CDS	1218	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
BAGANPJC_00541	CDS	480				hypothetical protein
BAGANPJC_00542	CDS	1227				hypothetical protein
BAGANPJC_00543	CDS	561				hypothetical protein
BAGANPJC_00544	CDS	540				hypothetical protein
BAGANPJC_00545	CDS	252				hypothetical protein
BAGANPJC_00546	CDS	441	nrdR			Transcriptional repressor NrdR
BAGANPJC_00547	CDS	2538		1.17.4.1	COG0209	Vitamin B12-dependent ribonucleoside-diphosphate reductase
BAGANPJC_00548	CDS	426	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
BAGANPJC_00549	CDS	930				hypothetical protein
BAGANPJC_00550	CDS	1092	thyA	2.1.1.45		Thymidylate synthase
BAGANPJC_00551	CDS	483	hdrB	1.5.1.3	COG0262	Dihydrofolate reductase HdrB
BAGANPJC_00552	CDS	327	trx		COG0526	Thioredoxin
BAGANPJC_00553	CDS	207				hypothetical protein
BAGANPJC_00554	tRNA	77				tRNA-Lys(ttt)
BAGANPJC_00555	CDS	207	rpoH	2.7.7.6	COG2012	DNA-directed RNA polymerase subunit H
BAGANPJC_00556	CDS	3252	rpoB1	2.7.7.6		DNA-directed RNA polymerase subunit B'
BAGANPJC_00557	CDS	252				hypothetical protein
BAGANPJC_00558	CDS	3489	rpoA1	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit A'
BAGANPJC_00559	CDS	420				hypothetical protein
BAGANPJC_00560	CDS	618	ubiG_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase
BAGANPJC_00561	CDS	639				hypothetical protein
BAGANPJC_00562	CDS	423			COG0048	30S ribosomal protein S12
BAGANPJC_00563	CDS	660	rps7		COG0049	30S ribosomal protein S7
BAGANPJC_00564	CDS	300				hypothetical protein
BAGANPJC_00565	CDS	363				hypothetical protein
BAGANPJC_00566	CDS	2172	fusA		COG0480	Elongation factor 2
BAGANPJC_00567	CDS	201				hypothetical protein
BAGANPJC_00568	CDS	774				hypothetical protein
BAGANPJC_00569	CDS	921	obg	3.6.5.-		GTPase Obg
BAGANPJC_00570	CDS	282				hypothetical protein
BAGANPJC_00571	CDS	1077	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
BAGANPJC_00572	CDS	180				hypothetical protein
BAGANPJC_00573	CDS	1179				hypothetical protein
BAGANPJC_00574	CDS	3525	polC	2.7.7.7	COG1933	DNA polymerase II large subunit
BAGANPJC_00575	CDS	594				hypothetical protein
BAGANPJC_00576	CDS	645				hypothetical protein
BAGANPJC_00577	CDS	1572	polB	2.7.7.7	COG1311	DNA polymerase II small subunit
BAGANPJC_00578	CDS	1212	cdc6		COG1474	ORC1-type DNA replication protein
BAGANPJC_00579	CDS	261				hypothetical protein
BAGANPJC_00580	CDS	414				hypothetical protein
BAGANPJC_00581	CDS	273				hypothetical protein
BAGANPJC_00582	CDS	690				hypothetical protein
BAGANPJC_00583	CDS	612				hypothetical protein
BAGANPJC_00584	CDS	318				hypothetical protein
BAGANPJC_00585	CDS	738	uppP	3.6.1.27		Undecaprenyl-diphosphatase
BAGANPJC_00586	CDS	2790	livG		COG0411	putative branched-chain amino acid transport ATP-binding protein LivG
BAGANPJC_00587	CDS	1566	uvrC			UvrABC system protein C
BAGANPJC_00588	CDS	1938	uvrB			UvrABC system protein B
BAGANPJC_00589	CDS	564				hypothetical protein
BAGANPJC_00590	CDS	492				hypothetical protein
BAGANPJC_00591	CDS	168				hypothetical protein
BAGANPJC_00592	CDS	420				hypothetical protein
BAGANPJC_00593	CDS	690				hypothetical protein
BAGANPJC_00594	CDS	828	xerA_2		COG0582	Tyrosine recombinase XerA
BAGANPJC_00595	CDS	1119				hypothetical protein
BAGANPJC_00596	CDS	900				hypothetical protein
BAGANPJC_00597	CDS	423	rps9		COG0103	30S ribosomal protein S9
BAGANPJC_00598	CDS	396			COG0102	50S ribosomal protein L13
BAGANPJC_00599	CDS	360			COG1727	50S ribosomal protein L18e
BAGANPJC_00600	tRNA	83				tRNA-Leu(caa)
BAGANPJC_00601	CDS	756	rfcS_1		COG0470	Replication factor C small subunit
BAGANPJC_00602	CDS	462				hypothetical protein
BAGANPJC_00603	CDS	306				hypothetical protein
BAGANPJC_00604	CDS	1971				hypothetical protein
BAGANPJC_00605	CDS	222				hypothetical protein
BAGANPJC_00606	CDS	558				hypothetical protein
BAGANPJC_00607	CDS	669				hypothetical protein
BAGANPJC_00608	CDS	900				hypothetical protein
BAGANPJC_00609	CDS	126				hypothetical protein
BAGANPJC_00610	CDS	762				hypothetical protein
BAGANPJC_00611	CDS	450				hypothetical protein
BAGANPJC_00612	CDS	174				hypothetical protein
BAGANPJC_00613	CDS	168				hypothetical protein
BAGANPJC_00614	CDS	171				hypothetical protein
BAGANPJC_00615	CDS	390				hypothetical protein
BAGANPJC_00616	CDS	246				hypothetical protein
BAGANPJC_00617	CDS	534				hypothetical protein
BAGANPJC_00618	CDS	744				hypothetical protein
BAGANPJC_00619	CDS	348				hypothetical protein
BAGANPJC_00620	CDS	357				hypothetical protein
BAGANPJC_00621	CDS	1587				hypothetical protein
BAGANPJC_00622	CDS	447				hypothetical protein
BAGANPJC_00623	CDS	396				hypothetical protein
BAGANPJC_00624	CDS	171				hypothetical protein
BAGANPJC_00625	CDS	720				hypothetical protein
BAGANPJC_00626	CDS	765				hypothetical protein
BAGANPJC_00627	CDS	438				hypothetical protein
BAGANPJC_00628	CDS	900				hypothetical protein
BAGANPJC_00629	CDS	885				hypothetical protein
BAGANPJC_00630	CDS	513				hypothetical protein
BAGANPJC_00631	CDS	363				hypothetical protein
BAGANPJC_00632	CDS	456				hypothetical protein
BAGANPJC_00633	CDS	474				hypothetical protein
BAGANPJC_00634	CDS	936				hypothetical protein
BAGANPJC_00635	CDS	210				hypothetical protein
BAGANPJC_00636	CDS	459				hypothetical protein
BAGANPJC_00637	CDS	690				hypothetical protein
BAGANPJC_00638	CDS	477				hypothetical protein
BAGANPJC_00639	CDS	468				hypothetical protein
BAGANPJC_00640	CDS	471				hypothetical protein
BAGANPJC_00641	CDS	462				hypothetical protein
BAGANPJC_00642	CDS	207				hypothetical protein
BAGANPJC_00643	CDS	768				hypothetical protein
BAGANPJC_00644	CDS	225				hypothetical protein
BAGANPJC_00645	CDS	468				hypothetical protein
BAGANPJC_00646	CDS	450				hypothetical protein
BAGANPJC_00647	CDS	459				hypothetical protein
BAGANPJC_00648	CDS	213				hypothetical protein
BAGANPJC_00649	CDS	801				hypothetical protein
BAGANPJC_00650	CDS	423				hypothetical protein
BAGANPJC_00651	CDS	234				hypothetical protein
BAGANPJC_00652	CDS	498				hypothetical protein
BAGANPJC_00653	CDS	174				hypothetical protein
BAGANPJC_00654	CDS	432				hypothetical protein
BAGANPJC_00655	CDS	345				hypothetical protein
BAGANPJC_00656	CDS	564				hypothetical protein
BAGANPJC_00657	CDS	459				hypothetical protein
BAGANPJC_00658	CDS	750		3.5.3.24	COG0010	N(1)-aminopropylagmatine ureohydrolase
BAGANPJC_00659	CDS	657	xpf		COG1948	3'-flap repair endonuclease Xpf
BAGANPJC_00660	CDS	552	cmk_2	2.7.4.25		Cytidylate kinase
BAGANPJC_00661	CDS	510				hypothetical protein
BAGANPJC_00662	CDS	717				hypothetical protein
BAGANPJC_00663	CDS	276				hypothetical protein
BAGANPJC_00664	tRNA	74				tRNA-Glu(ttc)
BAGANPJC_00665	CDS	198				hypothetical protein
BAGANPJC_00666	CDS	348				hypothetical protein
BAGANPJC_00667	CDS	198				hypothetical protein
BAGANPJC_00668	CDS	342				hypothetical protein
BAGANPJC_00669	CDS	117				hypothetical protein
BAGANPJC_00670	CDS	255				hypothetical protein
BAGANPJC_00671	CDS	1638	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
BAGANPJC_00672	CDS	471	nudC	3.6.1.22		NADH pyrophosphatase
BAGANPJC_00673	CDS	1500	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BAGANPJC_00674	CDS	1290				hypothetical protein
BAGANPJC_00675	CDS	438	rnp3	3.1.26.5	COG1603	Ribonuclease P protein component 3
BAGANPJC_00676	CDS	687	pyrH	2.7.4.22	COG0528	Uridylate kinase
BAGANPJC_00677	CDS	435				hypothetical protein
BAGANPJC_00678	CDS	288				hypothetical protein
BAGANPJC_00679	CDS	696				hypothetical protein
BAGANPJC_00680	CDS	288				hypothetical protein
BAGANPJC_00681	CDS	1656				hypothetical protein
BAGANPJC_00682	CDS	606				hypothetical protein
BAGANPJC_00683	CDS	630				hypothetical protein
BAGANPJC_00684	CDS	2793	ppsA_1	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
BAGANPJC_00685	CDS	576				hypothetical protein
BAGANPJC_00686	CDS	168				Ferredoxin
BAGANPJC_00687	CDS	552				hypothetical protein
BAGANPJC_00688	CDS	243				hypothetical protein
BAGANPJC_00689	CDS	687				hypothetical protein
BAGANPJC_00690	CDS	882	htpX	3.4.24.-		Protease HtpX
BAGANPJC_00691	CDS	918				hypothetical protein
BAGANPJC_00692	CDS	477				hypothetical protein
BAGANPJC_00693	CDS	2022				hypothetical protein
BAGANPJC_00694	tRNA	72				tRNA-Trp(cca)
BAGANPJC_00695	CDS	825				hypothetical protein
BAGANPJC_00696	CDS	1158	lysK	3.5.1.-	COG0624	[LysW]-lysine/[LysW]-ornithine hydrolase
BAGANPJC_00697	CDS	1134				hypothetical protein
BAGANPJC_00698	CDS	243			COG1522	putative HTH-type transcriptional regulator
BAGANPJC_00699	CDS	1122	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
BAGANPJC_00700	CDS	474				hypothetical protein
BAGANPJC_00701	CDS	747				hypothetical protein
BAGANPJC_00702	CDS	687				hypothetical protein
BAGANPJC_00703	CDS	1095				hypothetical protein
BAGANPJC_00704	CDS	1710	thrS-cat_1	6.1.1.3	COG0441	Threonine--tRNA ligase catalytic subunit
BAGANPJC_00705	CDS	663				hypothetical protein
BAGANPJC_00706	CDS	246				hypothetical protein
BAGANPJC_00707	tRNA	86				tRNA-Leu(taa)
BAGANPJC_00708	CDS	300	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
BAGANPJC_00709	CDS	171				hypothetical protein
BAGANPJC_00710	CDS	2370	ppsA_2	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
BAGANPJC_00711	CDS	1452	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
BAGANPJC_00712	CDS	558				hypothetical protein
BAGANPJC_00713	CDS	1239	apgM	5.4.2.12	COG3635	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
BAGANPJC_00714	CDS	1305				hypothetical protein
BAGANPJC_00715	CDS	1446				hypothetical protein
BAGANPJC_00716	CDS	1173	ftsY		COG0552	Signal recognition particle receptor FtsY
BAGANPJC_00717	CDS	258				hypothetical protein
BAGANPJC_00718	CDS	288				hypothetical protein
BAGANPJC_00719	CDS	186				hypothetical protein
BAGANPJC_00720	CDS	384				hypothetical protein
BAGANPJC_00721	CDS	1362			COG0541	Signal recognition particle 54 kDa protein
BAGANPJC_00722	CDS	228				hypothetical protein
BAGANPJC_00723	CDS	345				hypothetical protein
BAGANPJC_00724	CDS	279				hypothetical protein
BAGANPJC_00725	CDS	612		3.6.-.-	COG3642	KEOPS complex subunit Bud32
BAGANPJC_00726	CDS	1257				hypothetical protein
BAGANPJC_00727	CDS	759			COG0330	Stomatin
BAGANPJC_00728	CDS	276				hypothetical protein
BAGANPJC_00729	CDS	336				hypothetical protein
BAGANPJC_00730	CDS	894				hypothetical protein
BAGANPJC_00731	tRNA	73				tRNA-Gln(ttg)
BAGANPJC_00732	CDS	951				hypothetical protein
BAGANPJC_00733	CDS	222				hypothetical protein
BAGANPJC_00734	CDS	792			COG0489	Iron-sulfur cluster carrier protein
BAGANPJC_00735	CDS	384				hypothetical protein
BAGANPJC_00736	CDS	1341				hypothetical protein
BAGANPJC_00737	CDS	699	eif2a		COG1093	Translation initiation factor 2 subunit alpha
BAGANPJC_00738	CDS	393				hypothetical protein
BAGANPJC_00739	CDS	147			COG2260	Ribosome biogenesis protein Nop10
BAGANPJC_00740	CDS	576	afung	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
BAGANPJC_00741	CDS	534				hypothetical protein
BAGANPJC_00742	CDS	351				hypothetical protein
BAGANPJC_00743	CDS	678				hypothetical protein
BAGANPJC_00744	CDS	231	ftsZ			Cell division protein FtsZ
BAGANPJC_00745	CDS	558	fbiB	6.3.2.34		Coenzyme F420:L-glutamate ligase
BAGANPJC_00746	CDS	537				hypothetical protein
BAGANPJC_00747	CDS	555				hypothetical protein
BAGANPJC_00748	CDS	234				hypothetical protein
BAGANPJC_00749	CDS	339				hypothetical protein
BAGANPJC_00750	CDS	807				hypothetical protein
BAGANPJC_00751	CDS	204				hypothetical protein
BAGANPJC_00752	CDS	1248	mnmA	2.8.1.-		tRNA-specific 2-thiouridylase MnmA
BAGANPJC_00753	CDS	687				hypothetical protein
BAGANPJC_00754	CDS	618				hypothetical protein
BAGANPJC_00755	CDS	888	rps2		COG0052	30S ribosomal protein S2
BAGANPJC_00756	CDS	378				hypothetical protein
BAGANPJC_00757	CDS	288				hypothetical protein
BAGANPJC_00758	CDS	366				hypothetical protein
BAGANPJC_00759	CDS	1188	eno	4.2.1.11	COG0148	Enolase
BAGANPJC_00760	CDS	663				hypothetical protein
BAGANPJC_00761	CDS	369	rpoK	2.7.7.6	COG1758	DNA-directed RNA polymerase subunit K
BAGANPJC_00762	CDS	810			COG2123	Exosome complex component Rrp42
BAGANPJC_00763	CDS	711		3.1.13.-	COG0689	Exosome complex component Rrp41
BAGANPJC_00764	CDS	261				hypothetical protein
BAGANPJC_00765	CDS	663	rrp4		COG1097	Exosome complex component Rrp4
BAGANPJC_00766	CDS	711			COG1500	Ribosome maturation protein SDO1 
BAGANPJC_00767	CDS	432				hypothetical protein
BAGANPJC_00768	CDS	723	psmA	3.4.25.1	COG0638	Proteasome subunit alpha
BAGANPJC_00769	CDS	735				hypothetical protein
BAGANPJC_00770	CDS	267				hypothetical protein
BAGANPJC_00771	CDS	126				hypothetical protein
BAGANPJC_00772	CDS	1479	rnj_1	3.1.-.-	COG0595	Ribonuclease J
BAGANPJC_00773	CDS	462				hypothetical protein
BAGANPJC_00774	CDS	534	prmC	2.1.1.297		Release factor glutamine methyltransferase
BAGANPJC_00775	CDS	285				hypothetical protein
BAGANPJC_00776	CDS	843	korB	1.2.7.3	COG1013	2-oxoglutarate synthase subunit KorB
BAGANPJC_00777	CDS	261				hypothetical protein
BAGANPJC_00778	CDS	393				hypothetical protein
BAGANPJC_00779	CDS	588				hypothetical protein
BAGANPJC_00780	CDS	1539	korA	1.2.7.3	COG0674	2-oxoglutarate synthase subunit KorA
BAGANPJC_00781	CDS	147				hypothetical protein
BAGANPJC_00782	CDS	237				hypothetical protein
BAGANPJC_00783	CDS	249				hypothetical protein
BAGANPJC_00784	CDS	1164		3.1.-.-	COG0420	DNA double-strand break repair protein Mre11
BAGANPJC_00785	CDS	2046			COG0419	DNA double-strand break repair Rad50 ATPase
BAGANPJC_00786	CDS	351				hypothetical protein
BAGANPJC_00787	CDS	492				hypothetical protein
BAGANPJC_00788	CDS	138				hypothetical protein
BAGANPJC_00789	CDS	624	psmB	3.4.25.1	COG0638	Proteasome subunit beta
BAGANPJC_00790	CDS	1887	rnj_2	3.1.-.-		Ribonuclease J
BAGANPJC_00791	CDS	105				hypothetical protein
BAGANPJC_00792	CDS	591				hypothetical protein
BAGANPJC_00793	CDS	888				hypothetical protein
BAGANPJC_00794	CDS	450				hypothetical protein
BAGANPJC_00795	CDS	774	trmBL2_1		COG1378	HTH-type transcriptional regulator TrmBL2
BAGANPJC_00796	CDS	621				hypothetical protein
BAGANPJC_00797	CDS	1284	cca	2.7.7.72	COG1746	CCA-adding enzyme
BAGANPJC_00798	CDS	375				hypothetical protein
BAGANPJC_00799	CDS	687				hypothetical protein
BAGANPJC_00800	CDS	312	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
BAGANPJC_00801	CDS	354				hypothetical protein
BAGANPJC_00802	CDS	645	der_1			GTPase Der
BAGANPJC_00803	CDS	2625				hypothetical protein
BAGANPJC_00804	CDS	3063				hypothetical protein
BAGANPJC_00805	CDS	1293				hypothetical protein
BAGANPJC_00806	CDS	1164				hypothetical protein
BAGANPJC_00807	CDS	783				hypothetical protein
BAGANPJC_00808	CDS	240				hypothetical protein
BAGANPJC_00809	CDS	99				hypothetical protein
BAGANPJC_00810	tRNA	75				tRNA-Thr(tgt)
BAGANPJC_00811	CDS	549	rps3ae		COG1890	30S ribosomal protein S3Ae
BAGANPJC_00812	CDS	312			COG1631	50S ribosomal protein L44e
BAGANPJC_00813	CDS	273				hypothetical protein
BAGANPJC_00814	CDS	198				hypothetical protein
BAGANPJC_00815	CDS	1839				hypothetical protein
BAGANPJC_00816	CDS	7284	mltC			Membrane-bound lytic murein transglycosylase C
BAGANPJC_00817	CDS	270				hypothetical protein
BAGANPJC_00818	CDS	468				hypothetical protein
BAGANPJC_00819	CDS	483				hypothetical protein
BAGANPJC_00820	CDS	780	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
BAGANPJC_00821	CDS	1704	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
BAGANPJC_00822	CDS	1035			COG0668	Small-conductance mechanosensitive channel MscMJ
BAGANPJC_00823	CDS	261				hypothetical protein
BAGANPJC_00824	CDS	825	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
BAGANPJC_00825	CDS	450				hypothetical protein
BAGANPJC_00826	CDS	396				hypothetical protein
BAGANPJC_00827	CDS	186				hypothetical protein
BAGANPJC_00828	CDS	807	trmBL2_2		COG1378	Putative HTH-type transcriptional regulator TrmBL2
BAGANPJC_00829	CDS	2916	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BAGANPJC_00830	tRNA	74				tRNA-His(gtg)
BAGANPJC_00831	CDS	1134	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
BAGANPJC_00832	CDS	1263				hypothetical protein
BAGANPJC_00833	CDS	726	dphB	2.1.1.98	COG1798	Diphthine synthase
BAGANPJC_00834	CDS	396				hypothetical protein
BAGANPJC_00835	CDS	699				hypothetical protein
BAGANPJC_00836	CDS	231				hypothetical protein
BAGANPJC_00837	CDS	336	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
BAGANPJC_00838	CDS	243				hypothetical protein
BAGANPJC_00839	CDS	789	dtdA	3.1.1.96	COG1650	D-aminoacyl-tRNA deacylase
BAGANPJC_00840	CDS	342				hypothetical protein
BAGANPJC_00841	CDS	531				hypothetical protein
BAGANPJC_00842	CDS	459				hypothetical protein
BAGANPJC_00843	CDS	1233				hypothetical protein
BAGANPJC_00844	CDS	339				hypothetical protein
BAGANPJC_00845	CDS	627				hypothetical protein
BAGANPJC_00846	CDS	957				hypothetical protein
BAGANPJC_00847	CDS	684				hypothetical protein
BAGANPJC_00848	CDS	1257	aglI	2.4.1.-	COG0463	Glycosyltransferase AglI
BAGANPJC_00849	CDS	618				hypothetical protein
BAGANPJC_00850	CDS	567	scpB			Segregation and condensation protein B
BAGANPJC_00851	CDS	612				hypothetical protein
BAGANPJC_00852	CDS	405				hypothetical protein
BAGANPJC_00853	CDS	504				hypothetical protein
BAGANPJC_00854	CDS	621				hypothetical protein
BAGANPJC_00855	CDS	534				hypothetical protein
BAGANPJC_00856	CDS	144				hypothetical protein
BAGANPJC_00857	CDS	1095	prf1		COG1503	Peptide chain release factor subunit 1
BAGANPJC_00858	CDS	615				hypothetical protein
BAGANPJC_00859	CDS	1107				hypothetical protein
BAGANPJC_00860	CDS	2325	ileS_2	6.1.1.5	COG0060	Isoleucine--tRNA ligase
BAGANPJC_00861	CDS	627				hypothetical protein
BAGANPJC_00862	CDS	489	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
BAGANPJC_00863	CDS	747	trmB		COG1378	HTH-type sugar sensing transcriptional regulator TrmB
BAGANPJC_00864	CDS	258				hypothetical protein
BAGANPJC_00865	CDS	450				hypothetical protein
BAGANPJC_00866	CDS	111				hypothetical protein
BAGANPJC_00867	CDS	339				hypothetical protein
BAGANPJC_00868	CDS	141				hypothetical protein
BAGANPJC_00869	CDS	162				hypothetical protein
BAGANPJC_00870	CDS	327	nac		COG1308	Nascent polypeptide-associated complex protein
BAGANPJC_00871	CDS	171				hypothetical protein
BAGANPJC_00872	CDS	447				hypothetical protein
BAGANPJC_00873	CDS	762			COG0489	Iron-sulfur cluster carrier protein
BAGANPJC_00874	CDS	339				hypothetical protein
BAGANPJC_00875	CDS	282				hypothetical protein
BAGANPJC_00876	CDS	1842	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
BAGANPJC_00877	CDS	486				hypothetical protein
BAGANPJC_00878	CDS	1380				hypothetical protein
BAGANPJC_00879	CDS	630				hypothetical protein
BAGANPJC_00880	tRNA	76				tRNA-Ile(gat)
BAGANPJC_00881	CDS	573			COG1632	50S ribosomal protein L15e
BAGANPJC_00882	CDS	582				hypothetical protein
BAGANPJC_00883	CDS	612	sod	1.15.1.1	COG0605	Superoxide dismutase [Fe]
BAGANPJC_00884	CDS	396				hypothetical protein
BAGANPJC_00885	CDS	1716	lig	6.5.1.1	COG1793	DNA ligase
BAGANPJC_00886	CDS	474				hypothetical protein
BAGANPJC_00887	CDS	591				hypothetical protein
BAGANPJC_00888	CDS	729	trmBL1_2		COG1378	HTH-type sugar sensing transcriptional regulator TrmBL1
BAGANPJC_00889	CDS	273				hypothetical protein
BAGANPJC_00890	CDS	264				hypothetical protein
BAGANPJC_00891	CDS	1083				hypothetical protein
BAGANPJC_00892	CDS	1131				hypothetical protein
BAGANPJC_00893	CDS	606	tbp			TATA-box-binding protein
BAGANPJC_00894	CDS	549				hypothetical protein
BAGANPJC_00895	CDS	534				hypothetical protein
BAGANPJC_00896	CDS	414				hypothetical protein
BAGANPJC_00897	CDS	417				hypothetical protein
BAGANPJC_00898	CDS	2316				hypothetical protein
BAGANPJC_00899	CDS	198				hypothetical protein
BAGANPJC_00900	CDS	330				hypothetical protein
BAGANPJC_00901	CDS	684				hypothetical protein
BAGANPJC_00902	CDS	171				hypothetical protein
BAGANPJC_00903	CDS	1275				hypothetical protein
BAGANPJC_00904	CDS	372				hypothetical protein
BAGANPJC_00905	CDS	1362				hypothetical protein
BAGANPJC_00906	CDS	300				hypothetical protein
BAGANPJC_00907	CDS	360				hypothetical protein
BAGANPJC_00908	CDS	942				hypothetical protein
BAGANPJC_00909	CDS	975				hypothetical protein
