locus_tag	ftype	length_bp	gene	EC_number	COG	product
AALJDOEL_00362	CDS	771	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
AALJDOEL_00363	CDS	1161	metK	2.5.1.6		S-adenosylmethionine synthase
AALJDOEL_00364	CDS	780	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
AALJDOEL_00365	CDS	1515	dapE	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
AALJDOEL_00366	CDS	441				hypothetical protein
AALJDOEL_00367	CDS	1173	cpg2_2	3.4.17.11		Carboxypeptidase G2
AALJDOEL_00368	CDS	1491	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
AALJDOEL_00369	CDS	450	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
AALJDOEL_00370	CDS	1290	dtpC		COG3104	Dipeptide and tripeptide permease C
AALJDOEL_00371	CDS	816				hypothetical protein
AALJDOEL_00372	CDS	1611				hypothetical protein
AALJDOEL_00373	CDS	516	bioY2		COG1268	Biotin transporter BioY2
AALJDOEL_00374	CDS	1536	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
AALJDOEL_00375	CDS	888	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
AALJDOEL_00376	CDS	450	purS	6.3.5.3		Phosphoribosylformylglycinamidine synthase subunit PurS
AALJDOEL_00377	CDS	2421	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
AALJDOEL_00378	CDS	774	dpnA	2.1.1.72		Modification methylase DpnIIB
AALJDOEL_00379	CDS	618	sau3AIR	3.1.21.4		Type-2 restriction enzyme Sau3AI
AALJDOEL_00380	CDS	753	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
AALJDOEL_00381	CDS	519				hypothetical protein
AALJDOEL_00382	CDS	462				hypothetical protein
AALJDOEL_00383	CDS	525				hypothetical protein
AALJDOEL_00384	CDS	516				hypothetical protein
AALJDOEL_00385	CDS	858				hypothetical protein
AALJDOEL_00386	CDS	1251				hypothetical protein
AALJDOEL_00387	tRNA	72				tRNA-Val(gac)
AALJDOEL_00388	CDS	411				hypothetical protein
AALJDOEL_00389	CDS	477				hypothetical protein
AALJDOEL_00390	CDS	750	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
AALJDOEL_00391	CDS	930				hypothetical protein
AALJDOEL_00392	CDS	1305				hypothetical protein
AALJDOEL_00393	CDS	756				hypothetical protein
AALJDOEL_00394	CDS	255				hypothetical protein
AALJDOEL_00395	CDS	549				hypothetical protein
AALJDOEL_00396	CDS	579				hypothetical protein
AALJDOEL_00397	CDS	186				hypothetical protein
AALJDOEL_00398	CDS	435				hypothetical protein
AALJDOEL_00399	CDS	645	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
AALJDOEL_00400	CDS	378				hypothetical protein
AALJDOEL_00401	CDS	321	rpsF		COG0360	30S ribosomal protein S6
AALJDOEL_00402	CDS	492	ssb		COG0629	Single-stranded DNA-binding protein
AALJDOEL_00403	CDS	327	rpsR		COG0238	30S ribosomal protein S18
AALJDOEL_00404	CDS	639	rplI		COG0359	50S ribosomal protein L9
AALJDOEL_00405	CDS	957				hypothetical protein
AALJDOEL_00406	CDS	1434	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
AALJDOEL_00407	CDS	1122	alr1	5.1.1.1	COG0787	Alanine racemase 1
AALJDOEL_00408	CDS	777	mlaE		COG0767	putative phospholipid ABC transporter permease protein MlaE
AALJDOEL_00409	CDS	786	mkl		COG1127	putative ribonucleotide transport ATP-binding protein mkl
AALJDOEL_00410	CDS	1242				hypothetical protein
AALJDOEL_00411	CDS	1365	radA	3.6.4.-	COG1066	DNA repair protein RadA
AALJDOEL_00412	CDS	990	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
AALJDOEL_00413	CDS	1155	ispDF		COG0245	Bifunctional enzyme IspD/IspF
AALJDOEL_00414	CDS	567				hypothetical protein
AALJDOEL_00415	CDS	1389	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
AALJDOEL_00416	CDS	909				hypothetical protein
AALJDOEL_00417	CDS	1506	eriC		COG0038	Chloride/fluoride channel protein
AALJDOEL_00418	CDS	606				hypothetical protein
AALJDOEL_00419	CDS	1158				hypothetical protein
AALJDOEL_00420	CDS	486	pilE_4			Fimbrial protein
AALJDOEL_00421	tRNA	75				tRNA-Glu(ttc)
AALJDOEL_00422	tRNA	72				tRNA-Lys(ttt)
AALJDOEL_00423	CDS	2244	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
AALJDOEL_00424	CDS	1035	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
AALJDOEL_00425	CDS	1308			COG1702	PhoH-like protein
AALJDOEL_00426	CDS	2391				hypothetical protein
AALJDOEL_00427	CDS	663	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
AALJDOEL_00428	CDS	1233	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
AALJDOEL_00429	CDS	648	acpS_1	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
AALJDOEL_00430	CDS	1791	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
AALJDOEL_00431	CDS	831	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
AALJDOEL_00432	CDS	180				hypothetical protein
AALJDOEL_00433	CDS	984	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
AALJDOEL_00434	CDS	522	lptC			Lipopolysaccharide export system protein LptC
AALJDOEL_00435	CDS	705				hypothetical protein
AALJDOEL_00436	CDS	720	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
AALJDOEL_00437	CDS	594				hypothetical protein
AALJDOEL_00438	CDS	405				hypothetical protein
AALJDOEL_00439	CDS	1488				hypothetical protein
AALJDOEL_00440	CDS	363	yhaH_1		COG3152	Inner membrane protein YhaH
AALJDOEL_00441	CDS	582	nifJ_1	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
AALJDOEL_00442	CDS	411				hypothetical protein
AALJDOEL_00443	CDS	621				hypothetical protein
AALJDOEL_00444	CDS	372				hypothetical protein
AALJDOEL_00445	CDS	1290				hypothetical protein
AALJDOEL_00446	CDS	609				hypothetical protein
AALJDOEL_00447	CDS	903	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
AALJDOEL_00448	CDS	552	aaxB	4.1.1.19	COG1945	Pyruvoyl-dependent arginine decarboxylase AaxB
AALJDOEL_00449	CDS	2121	prlC	3.4.24.70	COG0339	Oligopeptidase A
AALJDOEL_00450	CDS	2532	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
AALJDOEL_00451	CDS	2484	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
AALJDOEL_00452	CDS	312				hypothetical protein
AALJDOEL_00453	CDS	1110	dnaN		COG0592	Beta sliding clamp
AALJDOEL_00454	CDS	1380	dnaA_2		COG0593	Chromosomal replication initiator protein DnaA
AALJDOEL_00455	CDS	576	rbr		COG1592	Rubrerythrin
AALJDOEL_00456	CDS	492	tpx	1.11.1.15	COG2077	Thiol peroxidase
AALJDOEL_00457	CDS	381	dfx	1.15.1.2	COG2033	Desulfoferrodoxin
AALJDOEL_00458	CDS	1185	fprA	1.-.-.-	COG0426	Nitric oxide reductase
AALJDOEL_00459	CDS	516	hrb		COG1773	High molecular weight rubredoxin
AALJDOEL_00460	CDS	159			COG1773	Rubredoxin
AALJDOEL_00461	CDS	543				hypothetical protein
AALJDOEL_00462	CDS	702	fbiB	6.3.2.31	COG0778	Coenzyme F420:L-glutamate ligase
AALJDOEL_00463	CDS	1029	hemN	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
AALJDOEL_00464	CDS	1104	prfB			Peptide chain release factor 2
AALJDOEL_00465	CDS	1695	lnt	2.3.1.-	COG0815	Apolipoprotein N-acyltransferase
AALJDOEL_00466	CDS	2595	secA		COG0653	Protein translocase subunit SecA
AALJDOEL_00467	CDS	1191	nifS	2.8.1.7	COG1104	Cysteine desulfurase NifS
AALJDOEL_00468	CDS	861	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
AALJDOEL_00469	CDS	840	nadK	2.7.1.23	COG0061	NAD kinase
AALJDOEL_00470	CDS	1656	recN		COG0497	DNA repair protein RecN
AALJDOEL_00471	CDS	282				hypothetical protein
AALJDOEL_00472	CDS	1221				hypothetical protein
AALJDOEL_00473	CDS	1122	garK	2.7.1.165	COG1929	Glycerate 2-kinase
AALJDOEL_00474	CDS	891			COG1073	putative protein
AALJDOEL_00475	CDS	882	nnr_2		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
AALJDOEL_00476	CDS	357	acpS_2	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
AALJDOEL_00477	CDS	1854	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
AALJDOEL_00478	CDS	720	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
AALJDOEL_00479	CDS	1341	glmM	5.4.2.10		Phosphoglucosamine mutase
AALJDOEL_00480	CDS	1854	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
AALJDOEL_00481	CDS	552	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
AALJDOEL_00482	CDS	558	mntP_1			manganese efflux pump MntP
AALJDOEL_00483	CDS	555	mntP_2		COG1971	putative manganese efflux pump MntP
AALJDOEL_00484	CDS	1287				hypothetical protein
AALJDOEL_00485	CDS	2088	fusA		COG0480	Elongation factor G
AALJDOEL_00486	CDS	480	rpsG		COG0049	30S ribosomal protein S7
AALJDOEL_00487	CDS	381	rpsL		COG0048	30S ribosomal protein S12
AALJDOEL_00488	CDS	4155	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
AALJDOEL_00489	CDS	3831	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
AALJDOEL_00490	CDS	384	rplL			50S ribosomal protein L7/L12
AALJDOEL_00491	CDS	534	rplJ			50S ribosomal protein L10
AALJDOEL_00492	rRNA	111				5S ribosomal RNA
AALJDOEL_00493	rRNA	3063				23S ribosomal RNA
AALJDOEL_00494	tRNA	74				tRNA-Ala(tgc)
AALJDOEL_00495	tRNA	75				tRNA-Ile(gat)
AALJDOEL_00496	rRNA	1506				16S ribosomal RNA
AALJDOEL_00497	CDS	999	crtB	2.5.1.99		All-trans-phytoene synthase
AALJDOEL_00498	CDS	2505	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
AALJDOEL_00499	CDS	288				hypothetical protein
AALJDOEL_00500	CDS	930	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
AALJDOEL_00501	CDS	537	yvyD		COG1544	Ribosome hibernation promotion factor
AALJDOEL_00502	CDS	672				hypothetical protein
AALJDOEL_00503	CDS	975	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
AALJDOEL_00504	CDS	873				Nucleotide-binding protein
AALJDOEL_00505	CDS	441	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
AALJDOEL_00506	CDS	471	levE	2.7.1.202	COG3444	PTS system fructose-specific EIIB component
AALJDOEL_00507	CDS	639				hypothetical protein
AALJDOEL_00508	CDS	846	manZ		COG3716	PTS system mannose-specific EIID component
AALJDOEL_00509	CDS	261	crh		COG1925	HPr-like protein Crh
AALJDOEL_00510	CDS	1749	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
AALJDOEL_00511	CDS	1833	lepA	3.6.5.-	COG0481	Elongation factor 4
AALJDOEL_00512	CDS	606	epsG		COG2165	Type II secretion system protein G
AALJDOEL_00513	CDS	807	epsE_1	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
AALJDOEL_00514	CDS	201				hypothetical protein
AALJDOEL_00515	CDS	486				hypothetical protein
AALJDOEL_00516	CDS	372				hypothetical protein
AALJDOEL_00517	CDS	294	bigR		COG0640	Biofilm growth-associated repressor
AALJDOEL_00518	CDS	1098	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
AALJDOEL_00519	CDS	297	rplU		COG0261	50S ribosomal protein L21
AALJDOEL_00520	CDS	900				hypothetical protein
AALJDOEL_00521	CDS	192				hypothetical protein
AALJDOEL_00522	CDS	678				hypothetical protein
AALJDOEL_00523	CDS	1353	mnmE_1	3.6.-.-	COG0486	tRNA modification GTPase MnmE
AALJDOEL_00524	CDS	1050				hypothetical protein
AALJDOEL_00525	CDS	1626	yidC			Membrane protein insertase YidC
AALJDOEL_00526	CDS	216	yidD		COG0759	Putative membrane protein insertion efficiency factor
AALJDOEL_00527	CDS	318	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
AALJDOEL_00528	CDS	141	rpmH		COG0230	50S ribosomal protein L34
AALJDOEL_00529	CDS	666	recO		COG1381	DNA repair protein RecO
AALJDOEL_00530	CDS	681				hypothetical protein
AALJDOEL_00531	CDS	852	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
AALJDOEL_00532	CDS	1968	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
AALJDOEL_00533	CDS	354				hypothetical protein
AALJDOEL_00534	CDS	888	lipA	2.8.1.8	COG0320	Lipoyl synthase
AALJDOEL_00535	CDS	2055	lytB		COG2247	Amidase enhancer
AALJDOEL_00536	CDS	504	pilE_5			Fimbrial protein
AALJDOEL_00537	CDS	1758	aspS	6.1.1.12		Aspartate--tRNA ligase
AALJDOEL_00538	CDS	1233	hisS	6.1.1.21		Histidine--tRNA ligase
AALJDOEL_00539	CDS	522				hypothetical protein
AALJDOEL_00540	CDS	1305	asnS	6.1.1.22		Asparagine--tRNA ligase
AALJDOEL_00541	CDS	717				hypothetical protein
AALJDOEL_00542	CDS	1011				hypothetical protein
AALJDOEL_00543	CDS	675	rnc	3.1.26.3	COG0571	Ribonuclease 3
AALJDOEL_00544	CDS	243	acpP		COG0236	Acyl carrier protein
AALJDOEL_00545	CDS	747	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AALJDOEL_00546	CDS	1014	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
AALJDOEL_00547	CDS	219	rpmF			50S ribosomal protein L32
AALJDOEL_00548	CDS	510				hypothetical protein
AALJDOEL_00549	CDS	1596	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
AALJDOEL_00550	CDS	801	rpsB		COG0052	30S ribosomal protein S2
AALJDOEL_00551	CDS	816	tsf		COG0264	Elongation factor Ts
AALJDOEL_00552	CDS	744	pyrH	2.7.4.22	COG0528	Uridylate kinase
AALJDOEL_00553	CDS	564	frr			Ribosome-recycling factor
AALJDOEL_00554	CDS	687	uppS	2.5.1.31		Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
AALJDOEL_00555	CDS	456				hypothetical protein
AALJDOEL_00556	CDS	822	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
AALJDOEL_00557	CDS	1170	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
AALJDOEL_00558	CDS	1086	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
AALJDOEL_00559	CDS	1065	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
AALJDOEL_00560	CDS	1245	proS	6.1.1.15	COG0442	Proline--tRNA ligase
AALJDOEL_00561	CDS	468	rimP		COG0779	Ribosome maturation factor RimP
AALJDOEL_00562	CDS	1356	nusA		COG0195	Transcription termination/antitermination protein NusA
AALJDOEL_00563	CDS	2145	infB			Translation initiation factor IF-2
AALJDOEL_00564	CDS	771				hypothetical protein
AALJDOEL_00565	tRNA	87				tRNA-Ser(gct)
AALJDOEL_00566	CDS	969	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
AALJDOEL_00567	CDS	462				hypothetical protein
AALJDOEL_00568	CDS	612				hypothetical protein
AALJDOEL_00569	CDS	408	exbD		COG0848	Biopolymer transport protein ExbD
AALJDOEL_00570	CDS	624	tolQ		COG0811	Protein TolQ
AALJDOEL_00571	CDS	474	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
AALJDOEL_00572	CDS	627	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
AALJDOEL_00573	CDS	606				hypothetical protein
AALJDOEL_00574	CDS	2307	spoIIIE		COG1674	DNA translocase SpoIIIE
AALJDOEL_00575	CDS	294				hypothetical protein
AALJDOEL_00576	CDS	486	accB_1		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
AALJDOEL_00577	CDS	2094	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
AALJDOEL_00578	CDS	270	rpsO		COG0184	30S ribosomal protein S15
AALJDOEL_00579	CDS	582				hypothetical protein
AALJDOEL_00580	CDS	576				hypothetical protein
AALJDOEL_00581	tRNA	76				tRNA-Met(cat)
AALJDOEL_00582	CDS	996	carE_1	1.3.1.108	COG2025	Caffeyl-CoA reductase-Etf complex subunit CarE
AALJDOEL_00583	CDS	807	carD_1	1.3.1.108	COG2086	Caffeyl-CoA reductase-Etf complex subunit CarD
AALJDOEL_00584	CDS	591				hypothetical protein
AALJDOEL_00585	CDS	1239	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AALJDOEL_00586	CDS	564	pilE_6		COG4969	Fimbrial protein
AALJDOEL_00587	CDS	1023	rlmN_1	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
AALJDOEL_00588	CDS	1551	pgm_2	5.4.2.2	COG0033	Phosphoglucomutase
AALJDOEL_00589	CDS	1275	eno	4.2.1.11	COG0148	Enolase
AALJDOEL_00590	CDS	315				hypothetical protein
AALJDOEL_00591	CDS	597	pksB	3.-.-.-	COG0491	putative polyketide biosynthesis zinc-dependent hydrolase PksB
AALJDOEL_00592	CDS	633	mtnX	3.1.3.87	COG4359	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
AALJDOEL_00593	CDS	795	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
AALJDOEL_00594	CDS	2700	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
AALJDOEL_00595	CDS	297	ybaB			Nucleoid-associated protein YbaB
AALJDOEL_00596	CDS	1107				hypothetical protein
AALJDOEL_00597	CDS	543	resA		COG0526	Thiol-disulfide oxidoreductase ResA
AALJDOEL_00598	CDS	921	mepM_2	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
AALJDOEL_00599	CDS	393				hypothetical protein
AALJDOEL_00600	CDS	681				hypothetical protein
AALJDOEL_00601	CDS	513				hypothetical protein
AALJDOEL_00602	CDS	1602	pyrG	6.3.4.2		CTP synthase
AALJDOEL_00603	CDS	741	kpsU_1	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
AALJDOEL_00604	CDS	978	hldE_1		COG2870	Bifunctional protein HldE
AALJDOEL_00605	CDS	1008				hypothetical protein
AALJDOEL_00606	CDS	552	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
AALJDOEL_00607	CDS	915	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
AALJDOEL_00608	CDS	1101	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
AALJDOEL_00609	CDS	1524				hypothetical protein
AALJDOEL_00610	CDS	1398	mleN		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
AALJDOEL_00611	CDS	267				hypothetical protein
AALJDOEL_00612	CDS	567	satP		COG1584	Succinate-acetate/proton symporter SatP
AALJDOEL_00613	CDS	333				hypothetical protein
AALJDOEL_00614	CDS	1461				hypothetical protein
AALJDOEL_00615	CDS	513				hypothetical protein
AALJDOEL_00616	CDS	132	tuf			Elongation factor Tu
AALJDOEL_00617	CDS	195	rpmG3		COG0267	50S ribosomal protein L33 3
AALJDOEL_00618	tRNA	73				tRNA-Trp(cca)
AALJDOEL_00619	CDS	195	secE			Protein translocase subunit SecE
AALJDOEL_00620	CDS	591	nusG		COG0250	Transcription termination/antitermination protein NusG
AALJDOEL_00621	CDS	435	rplK		COG0080	50S ribosomal protein L11
AALJDOEL_00622	CDS	690	rplA		COG0081	50S ribosomal protein L1
AALJDOEL_00623	CDS	2070	hppA1	3.6.1.1	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
AALJDOEL_00624	CDS	1170	rpfG	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
AALJDOEL_00625	CDS	1905		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
AALJDOEL_00626	CDS	444	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
AALJDOEL_00627	CDS	1200	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
AALJDOEL_00628	CDS	900				hypothetical protein
AALJDOEL_00629	CDS	696	thyX	2.1.1.148	COG1351	Flavin-dependent thymidylate synthase
AALJDOEL_00630	CDS	930				hypothetical protein
AALJDOEL_00631	CDS	1392				hypothetical protein
AALJDOEL_00632	CDS	399	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
AALJDOEL_00633	CDS	687				hypothetical protein
AALJDOEL_00634	CDS	624	cofC	2.7.7.68		2-phospho-L-lactate guanylyltransferase
AALJDOEL_00635	CDS	1410	merA	1.16.1.1		Mercuric reductase
AALJDOEL_00636	CDS	669	ydjZ		COG0398	TVP38/TMEM64 family inner membrane protein YdjZ
AALJDOEL_00637	CDS	2115	glnA	6.3.1.2		Glutamine synthetase
AALJDOEL_00638	CDS	1416				hypothetical protein
AALJDOEL_00639	CDS	1242				hypothetical protein
AALJDOEL_00640	CDS	2085				hypothetical protein
AALJDOEL_00641	CDS	1380	uhpC		COG2271	Membrane sensor protein UhpC
AALJDOEL_00642	CDS	255				hypothetical protein
AALJDOEL_00643	CDS	606	pilE_7			Fimbrial protein
AALJDOEL_00644	CDS	1221	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
AALJDOEL_00645	CDS	1821				hypothetical protein
AALJDOEL_00646	CDS	792	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
AALJDOEL_00647	CDS	759	sunS	2.4.1.-	COG0463	SPBc2 prophage-derived glycosyltransferase SunS
AALJDOEL_00648	CDS	564	rutB	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
AALJDOEL_00649	CDS	852	ahpF	1.6.99.3		NADH dehydrogenase
AALJDOEL_00650	CDS	882	rlmN_2	2.1.1.-		Dual-specificity RNA methyltransferase RlmN
AALJDOEL_00651	CDS	477	hndA	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
AALJDOEL_00652	CDS	1896	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
AALJDOEL_00653	CDS	1737	hndD_1	1.12.1.3	COG3383	NADP-reducing hydrogenase subunit HndD
AALJDOEL_00654	tRNA	75				tRNA-His(gtg)
AALJDOEL_00655	CDS	693				hypothetical protein
AALJDOEL_00656	CDS	753	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
AALJDOEL_00657	CDS	753	panC	6.3.2.1	COG0414	Pantothenate synthetase
AALJDOEL_00658	CDS	549	coaBC_1		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
AALJDOEL_00659	CDS	648	coaBC_2		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
AALJDOEL_00660	CDS	321	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
AALJDOEL_00661	CDS	585				hypothetical protein
AALJDOEL_00662	CDS	2454				hypothetical protein
AALJDOEL_00663	CDS	1362				hypothetical protein
AALJDOEL_00664	CDS	468	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
AALJDOEL_00665	CDS	1071	ribD_2		COG0117	Riboflavin biosynthesis protein RibD
AALJDOEL_00666	CDS	606	ribE	2.5.1.9		Riboflavin synthase
AALJDOEL_00667	CDS	1191	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
AALJDOEL_00668	CDS	1647	rqkA	2.7.11.1	COG0515	DNA damage-responsive serine/threonine-protein kinase RqkA
AALJDOEL_00669	CDS	492				hypothetical protein
AALJDOEL_00670	CDS	3000	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
AALJDOEL_00671	CDS	2760				hypothetical protein
AALJDOEL_00672	CDS	786	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
AALJDOEL_00673	CDS	684				hypothetical protein
AALJDOEL_00674	CDS	2085	recG	3.6.4.12		ATP-dependent DNA helicase RecG
AALJDOEL_00675	tRNA	84				tRNA-Leu(caa)
AALJDOEL_00676	CDS	729				hypothetical protein
AALJDOEL_00677	CDS	588	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
AALJDOEL_00678	CDS	735				hypothetical protein
AALJDOEL_00679	CDS	411	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
AALJDOEL_00680	CDS	1917	pacS	3.6.3.54		putative copper-transporting ATPase PacS
AALJDOEL_00681	CDS	957	yrrB_1			TPR repeat-containing protein YrrB
AALJDOEL_00682	CDS	501	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
AALJDOEL_00683	CDS	2775	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
AALJDOEL_00684	CDS	369	mntR		COG1321	Transcriptional regulator MntR
AALJDOEL_00685	CDS	1344	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
AALJDOEL_00686	CDS	837				hypothetical protein
AALJDOEL_00687	CDS	2976				hypothetical protein
AALJDOEL_00688	CDS	462			COG0328	Bifunctional protein
AALJDOEL_00689	CDS	768	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
AALJDOEL_00690	CDS	936	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
AALJDOEL_00691	CDS	831				hypothetical protein
AALJDOEL_00692	CDS	750				hypothetical protein
AALJDOEL_00693	CDS	432				hypothetical protein
AALJDOEL_00694	CDS	2367	tktB	2.2.1.1	COG0021	Transketolase 2
AALJDOEL_00695	CDS	975	fba	4.1.2.13		Fructose-bisphosphate aldolase
AALJDOEL_00696	CDS	534	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
AALJDOEL_00697	CDS	3579	nifJ_2	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
AALJDOEL_00698	CDS	594	recR		COG0353	Recombination protein RecR
AALJDOEL_00699	CDS	2010	dnaX_2	2.7.7.7	COG2812	DNA polymerase III subunit tau
AALJDOEL_00700	CDS	450				hypothetical protein
AALJDOEL_00701	CDS	834				hypothetical protein
AALJDOEL_00702	CDS	1044		2.5.-.-		Deoxyhypusine synthase-like protein
AALJDOEL_00703	CDS	1251	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
AALJDOEL_00704	CDS	1254				hypothetical protein
AALJDOEL_00705	CDS	840	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
